user,film,rating,film_id,favorite
mateusoler,Ocean's Eleven,2.5,51890,0.0
mateusoler,Harry Potter and the Philosopher's Stone,2.5,51453,0.0
mateusoler,"Monsters, Inc.",,51535,0.0
mateusoler,The Man Who Wasn't There,3.0,45906,0.0
mateusoler,K-PAX,,51884,0.0
mateusoler,The Royal Tenenbaums,3.5,47169,0.0
mateusoler,Spirited Away,4.5,51921,0.0
mateusoler,Y Tu Mamá También,4.5,51068,1.0
mateusoler,Atlantis: The Lost Empire,,45820,0.0
mateusoler,Shrek,3.5,51344,0.0
mateusoler,Amélie,,51858,0.0
mateusoler,The Devil's Backbone,3.0,51034,0.0
mateusoler,Freddy Got Fingered,3.0,44084,0.0
mateusoler,Donnie Darko,3.0,51910,0.0
mateusoler,Cast Away,3.0,47778,0.0
mateusoler,Unbreakable,3.5,46866,0.0
mateusoler,Joseph: King of Dreams,,41613,0.0
mateusoler,Pay It Forward,,46027,0.0
mateusoler,Help! I'm a Fish,,44432,0.0
mateusoler,Requiem for a Dream,4.0,51483,0.0
mateusoler,Meet the Parents,2.0,50937,0.0
mateusoler,Sexy Beast,4.0,44974,0.0
mateusoler,Billy Elliot,3.5,51978,0.0
mateusoler,Gladiator,4.0,51952,0.0
mateusoler,American Psycho,2.0,51097,0.0
mateusoler,The Green Mile,3.5,51613,0.0
mateusoler,Butterfly,,31536,0.0
mateusoler,Fight Club,3.5,51568,0.0
mateusoler,American Beauty,2.5,2703,0.0
mateusoler,Being John Malkovich,4.0,51618,0.0
mateusoler,The Sixth Sense,,51407,0.0
mateusoler,Eyes Wide Shut,4.5,51717,0.0
mateusoler,Tarzan,,27285,0.0
mateusoler,Kikujiro,3.0,49409,0.0
mateusoler,The Straight Story,3.0,51686,0.0
mateusoler,The Virgin Suicides,3.0,51024,0.0
mateusoler,Humanité,4.0,1534,0.0
mateusoler,Star Wars: Episode I - The Phantom Menace,2.0,50711,0.0
mateusoler,Notting Hill,2.5,51601,0.0
mateusoler,10 Things I Hate About You,4.0,49047,0.0
mateusoler,The Matrix,,51518,0.0
mateusoler,The Thin Red Line,4.0,47627,0.0
mateusoler,Meet Joe Black,2.5,51762,0.0
mateusoler,Rushmore,2.5,45203,0.0
mateusoler,Saving Private Ryan,3.5,51295,0.0
mateusoler,Mulan,3.5,46001,0.0
mateusoler,The Truman Show,3.5,27256,0.0
mateusoler,The Big Lebowski,2.5,51935,0.0
mateusoler,Life Is Beautiful,,51487,0.0
mateusoler,Jackie Brown,3.0,51868,0.0
mateusoler,Good Will Hunting,3.5,51621,0.0
mateusoler,Titanic,3.0,51524,0.0
mateusoler,The Full Monty,3.0,47170,0.0
mateusoler,Air Force One,1.5,46838,0.0
mateusoler,Princess Mononoke,4.0,51922,0.0
mateusoler,The Life of Jesus,3.5,34827,0.0
mateusoler,L.A. Confidential,3.0,50509,0.0
mateusoler,Fargo,4.0,51781,0.0
mateusoler,Trainspotting,,51497,0.0
mateusoler,Bottle Rocket,3.5,43680,0.0
mateusoler,Beautiful Girls,,47309,0.0
mateusoler,Toy Story,,51290,0.0
mateusoler,Se7en,3.5,51345,0.0
mateusoler,Babe,,47003,0.0
mateusoler,Braveheart,,51855,0.0
mateusoler,Land and Freedom,3.0,25738,0.0
mateusoler,The Usual Suspects,,51495,0.0
mateusoler,Before Sunrise,4.5,51974,0.0
mateusoler,The Shawshank Redemption,3.5,51778,0.0
mateusoler,Natural Born Killers,3.5,51815,0.0
mateusoler,Forrest Gump,,2704,0.0
mateusoler,Pulp Fiction,4.5,51444,0.0
mateusoler,The Lion King,2.5,47677,0.0
mateusoler,Schindler's List,4.0,51671,0.0
mateusoler,What's Eating Gilbert Grape,3.0,50947,0.0
mateusoler,Dazed and Confused,3.5,47029,0.0
mateusoler,The Wrong Trousers,,51586,0.0
mateusoler,The Firm,,27193,0.0
mateusoler,Jurassic Park,3.5,51733,0.0
mateusoler,Manhattan Murder Mystery,3.0,46228,0.0
mateusoler,Three Colors: Blue,2.0,51942,0.0
mateusoler,Home Alone 2: Lost in New York,,51380,0.0
mateusoler,Unforgiven,2.5,2685,0.0
mateusoler,Porco Rosso,3.5,45130,0.0
mateusoler,Reservoir Dogs,4.0,51610,0.0
mateusoler,Night on Earth,3.5,51723,0.0
mateusoler,The Fisher King,3.0,51874,0.0
mateusoler,Terminator 2: Judgment Day,,51776,0.0
mateusoler,Thelma & Louise,3.5,50992,0.0
mateusoler,Barton Fink,4.0,51769,0.0
mateusoler,Delicatessen,3.0,51260,0.0
mateusoler,The Silence of the Lambs,4.0,51782,0.0
mateusoler,The Godfather: Part III,,51814,0.0
mateusoler,Edward Scissorhands,,51889,0.0
mateusoler,Home Alone,,51381,0.0
mateusoler,Miller's Crossing,,51706,0.0
mateusoler,Back to the Future Part III,,51856,0.0
mateusoler,Wild at Heart,3.5,51623,0.0
mateusoler,Back to the Future Part II,,51886,0.0
mateusoler,Twin Peaks,3.5,384557,0.0
mateusoler,"Sex, Lies, and Videotape",3.0,51052,0.0
mateusoler,Kiki's Delivery Service,3.5,41360,0.0
mateusoler,When Harry Met Sally...,3.0,51485,0.0
mateusoler,Dead Poets Society,4.0,51846,0.0
mateusoler,Indiana Jones and the Last Crusade,4.5,51961,0.0
mateusoler,Do the Right Thing,4.0,51228,0.0
mateusoler,Rain Man,,51705,0.0
mateusoler,Cinema Paradiso,3.5,45493,0.0
mateusoler,The Vanishing,4.0,47628,0.0
mateusoler,Akira,4.5,51902,0.0
mateusoler,Grave of the Fireflies,3.5,44558,0.0
mateusoler,My Neighbor Totoro,5.0,47756,0.0
mateusoler,The Brave Little Toaster,,39344,0.0
mateusoler,Full Metal Jacket,4.0,51521,0.0
mateusoler,The Untouchables,3.0,51933,0.0
mateusoler,Platoon,4.0,51360,0.0
mateusoler,Mauvais Sang,3.5,1997,0.0
mateusoler,The Name of the Rose,,51860,0.0
mateusoler,Stand by Me,3.0,51821,0.0
mateusoler,Blue Velvet,3.0,51359,0.0
mateusoler,Top Gun,3.0,51408,0.0
mateusoler,Hannah and Her Sisters,3.5,48940,0.0
mateusoler,Come and See,4.5,36192,0.0
mateusoler,Back to the Future,,51945,0.0
mateusoler,The Goonies,,47254,0.0
mateusoler,Witness,,47311,0.0
mateusoler,The Terminator,3.0,51838,0.0
mateusoler,Amadeus,2.5,51777,0.0
mateusoler,Gremlins,,51226,0.0
mateusoler,Indiana Jones and the Temple of Doom,3.0,51963,0.0
mateusoler,"Paris, Texas",,51469,0.0
mateusoler,Scarface,4.0,51939,0.0
mateusoler,Nate and Hayes,,28595,0.0
mateusoler,Rumble Fish,3.0,51824,0.0
mateusoler,Never Say Never Again,,27711,0.0
mateusoler,Return of the Jedi,4.0,50712,0.0
mateusoler,The Thing,3.5,51155,0.0
mateusoler,Blade Runner,3.0,51972,0.0
mateusoler,E.T. the Extra-Terrestrial,3.5,51520,0.0
mateusoler,Raiders of the Lost Ark,4.0,51965,0.0
mateusoler,Raging Bull,4.0,50956,0.0
mateusoler,Airplane!,,51339,0.0
mateusoler,The Shining,4.0,51432,0.0
mateusoler,The Empire Strikes Back,3.5,50713,0.0
mateusoler,Kramer vs. Kramer,4.0,6538,0.0
mateusoler,Stalker,3.5,51062,0.0
mateusoler,Apocalypse Now,4.5,2690,0.0
mateusoler,Superman,3.0,50681,0.0
mateusoler,Halloween,3.0,60298,0.0
mateusoler,Days of Heaven,3.5,41461,0.0
mateusoler,Dawn of the Dead,3.5,51230,0.0
mateusoler,Close Encounters of the Third Kind,,51312,0.0
mateusoler,Sorcerer,4.5,25650,0.0
mateusoler,Star Wars,3.5,2706,0.0
mateusoler,Annie Hall,3.5,51423,0.0
mateusoler,Eraserhead,3.0,51184,0.0
mateusoler,Taxi Driver,3.5,51947,0.0
mateusoler,"Salò, or the 120 Days of Sodom",3.0,48865,0.0
mateusoler,Dog Day Afternoon,3.5,51195,0.0
mateusoler,Jaws,3.5,51542,0.0
mateusoler,The Godfather: Part II,,51816,0.0
mateusoler,The Texas Chain Saw Massacre,3.0,31985,0.0
mateusoler,Thunderbolt and Lightfoot,,47788,0.0
mateusoler,The Exorcist,3.5,47048,0.0
mateusoler,Don't Look Now,3.5,51222,0.0
mateusoler,The Wicker Man,3.5,41662,0.0
mateusoler,Badlands,3.5,49844,0.0
mateusoler,"Aguirre, the Wrath of God",3.5,50612,0.0
mateusoler,The Godfather,4.0,51818,0.0
mateusoler,Cabaret,3.0,45900,0.0
mateusoler,A Clockwork Orange,4.0,51867,0.0
mateusoler,The Andromeda Strain,3.5,46158,0.0
mateusoler,The Aristocats,3.0,46537,0.0
mateusoler,Once Upon a Time in the West,3.0,51727,0.0
mateusoler,Rosemary's Baby,3.0,51347,0.0
mateusoler,2001: A Space Odyssey,4.0,51987,0.0
mateusoler,In the Heat of the Night,3.5,46041,0.0
mateusoler,The Dirty Dozen,,50888,0.0
mateusoler,Two for the Road,3.0,48662,0.0
mateusoler,Persona,3.5,51355,0.0
mateusoler,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,4.5,51218,0.0
mateusoler,Zulu,,43096,0.0
mateusoler,A Fistful of Dollars,3.5,51698,0.0
mateusoler,The Birds,3.5,51549,0.0
mateusoler,The Man Who Shot Liberty Valance,,45057,0.0
mateusoler,One Hundred and One Dalmatians,,44681,0.0
mateusoler,Spartacus,3.0,51196,0.0
mateusoler,Psycho,3.0,51578,0.0
mateusoler,Ben-Hur,,51459,0.0
mateusoler,Some Like It Hot,3.0,51817,0.0
mateusoler,Sleeping Beauty,,45803,0.0
mateusoler,The Vikings,,22427,0.0
mateusoler,Paths of Glory,5.0,51194,0.0
mateusoler,12 Angry Men,4.5,51700,0.0
mateusoler,The Killing,3.0,51809,0.0
mateusoler,High Noon,3.5,51771,0.0
mateusoler,Rope,3.5,50954,0.0
mateusoler,Fort Apache,,27094,0.0
mateusoler,It's a Wonderful Life,,50949,0.0
mateusoler,Casablanca,3.0,51770,0.0
mateusoler,They Died with Their Boots On,,41034,0.0
mateusoler,Dumbo,,45374,0.0
mateusoler,Citizen Kane,3.0,2702,0.0
mateusoler,Pinocchio,,45797,0.0
mateusoler,The Flying Deuces,,37587,0.0
mateusoler,Stagecoach,3.5,51174,0.0
mateusoler,The Adventures of Robin Hood,,45785,0.0
mateusoler,Snow White and the Seven Dwarfs,,51682,0.0
mateusoler,Un Chien Andalou,,51498,0.0
mateusoler,The Dancing Pig,,108226,0.0
mateusoler,The Great Train Robbery,,48719,0.0
mateusoler,A Trip to the Moon,,51377,0.0
mateusoler,The Arrival of a Train at La Ciotat,,51891,0.0
mateusoler,Workers Leaving the Lumière Factory,,51378,0.0
provirag,The Sea Beast,3.5,488592,0.0
provirag,Lightyear,,641574,0.0
provirag,Doctor Strange in the Multiverse of Madness,3.5,385511,0.0
provirag,The Northman,2.5,565852,0.0
provirag,Everything Everywhere All at Once,4.5,474474,0.0
provirag,The Batman,3.5,348914,0.0
provirag,Alcarràs,4.5,721533,0.0
provirag,Uncharted,2.0,264328,0.0
provirag,The Tinder Swindler,,829061,0.0
provirag,Harry Potter 20th Anniversary: Return to Hogwarts,5.0,809443,0.0
provirag,Spider-Man: No Way Home,4.0,560787,0.0
provirag,Don't Look Up,2.5,572255,0.0
provirag,West Side Story,4.0,441471,0.0
provirag,Licorice Pizza,4.0,641086,0.0
provirag,Encanto,3.0,496592,0.0
provirag,Eternals,2.5,454016,0.0
provirag,Mediterraneo: The Law of the Sea,3.5,740612,0.0
provirag,No Time to Die,3.5,305964,0.0
provirag,Squid Game,,787181,0.0
provirag,The Last Duel,4.0,544380,0.0
provirag,The Guilty,3.5,496198,0.0
provirag,Last Night in Soho,4.0,505000,0.0
provirag,Dune,4.5,371378,0.0
provirag,King Richard,3.0,541998,0.0
provirag,Belfast,3.0,696630,0.0
provirag,The Hand of God,3.5,645598,0.0
provirag,Parallel Mothers,2.5,686855,0.0
provirag,Libertad,4.5,580591,0.0
provirag,Titane,3.0,556553,0.0
provirag,The French Dispatch,4.0,471207,0.0
provirag,The Worst Person in the World,3.5,585258,0.0
provirag,The Forever Purge,1.0,529537,0.0
provirag,Luca,3.5,438722,0.0
provirag,Bringing Him Back,3.0,726862,0.0
provirag,Cruella,3.0,266676,0.0
provirag,Ovella,4.0,737870,0.0
provirag,The Innocent,,741180,0.0
provirag,Major Grom: Plague Doctor,2.0,458514,0.0
provirag,Raya and the Last Dragon,4.0,457180,0.0
provirag,Malcolm & Marie,3.5,645487,0.0
provirag,The Prom,3.0,538375,0.0
provirag,The Queen's Gambit,3.5,668077,0.0
provirag,Riot Police,,675210,0.0
provirag,Soul,4.0,438511,0.0
provirag,The Barcelona Vampiress,3.0,664205,0.0
provirag,The Death of Guillem,3.0,665940,0.0
provirag,The Trial of the Chicago 7,4.0,485519,0.0
provirag,Enola Holmes,1.0,427852,0.0
provirag,Coven,3.5,580597,0.0
provirag,One for All,3.5,576941,0.0
provirag,Another Round,4.5,508246,0.0
provirag,Nomadland,4.5,509662,0.0
provirag,Preparations to Be Together for an Unknown Period of Time,3.0,649481,0.0
provirag,Pieces of a Woman,3.5,567547,0.0
provirag,"Quo vadis, Aida?",3.5,650606,0.0
provirag,Tenet,3.5,506032,0.0
provirag,The Old Guard,3.0,475901,0.0
provirag,Amaia: Una vuelta al sol,3.5,622089,0.0
provirag,The Last Dance,,617825,0.0
provirag,The Invisible Line,3.0,616106,0.0
provirag,Schoolgirls,4.0,546764,0.0
provirag,Emma.,3.0,485212,0.0
provirag,The Social Dilemma,3.5,581924,0.0
provirag,Promising Young Woman,4.0,510047,0.0
provirag,Pinocchio,1.5,347492,0.0
provirag,Star Wars: The Rise of Skywalker,3.5,131984,0.0
provirag,6 Underground,2.0,439717,0.0
provirag,Little Women,4.0,259441,0.0
provirag,1917,4.0,460155,0.0
provirag,Frozen II,2.0,258127,0.0
provirag,Klaus,3.0,438751,0.0
provirag,How to Train Your Dragon: Homecoming,4.0,564496,0.0
provirag,The Endless Trench,3.5,472048,0.0
provirag,Jojo Rabbit,4.5,444600,0.0
provirag,Knives Out,4.0,475370,0.0
provirag,Sound of Metal,4.0,432004,0.0
provirag,The Platform,3.0,545985,0.0
provirag,The King,3.0,434753,0.0
provirag,Joker,4.0,406775,0.0
provirag,Ford v Ferrari,4.0,291419,0.0
provirag,Marriage Story,4.0,422682,0.0
provirag,Crawl,1.5,441665,0.0
provirag,Spider-Man: Far From Home,2.5,362977,0.0
provirag,Toy Story 4,,228628,0.0
provirag,Fire Will Come,3.5,503751,0.0
provirag,Once Upon a Time… in Hollywood,3.0,397859,0.0
provirag,Parasite,4.0,426406,0.0
provirag,Portrait of a Lady on Fire,3.5,460830,0.0
provirag,Les Misérables,,514647,0.0
provirag,Yesterday,2.0,444799,0.0
provirag,Life without Sara Amat,,525905,0.0
provirag,Avengers: Endgame,4.0,226660,0.0
provirag,Pain and Glory,2.5,448445,0.0
provirag,Watermelon Juice,4.0,509612,0.0
provirag,The Days to Come,4.0,503639,0.0
provirag,How to Train Your Dragon: The Hidden World,3.5,123067,0.0
provirag,The Christmas Chronicles,3.0,456712,0.0
provirag,Fantastic Beasts: The Crimes of Grindelwald,1.5,268365,0.0
provirag,The Photographer of Mauthausen,3.0,458421,0.0
provirag,Bohemian Rhapsody,3.5,358222,0.0
provirag,Venom,1.5,265438,0.0
provirag,The Realm,3.5,447079,0.0
provirag,The Meg,1.5,276291,0.0
provirag,Mamma Mia! Here We Go Again,4.0,390264,0.0
provirag,Ocean's Eight,,337567,0.0
provirag,Incredibles 2,3.0,184061,0.0
provirag,Capernaum,4.0,447463,0.0
provirag,Under the Silver Lake,4.0,330810,0.0
provirag,The Angel,3.0,399957,0.0
provirag,Shoplifters,3.5,435129,0.0
provirag,Cold War,4.0,373018,0.0
provirag,Border,2.5,447514,0.0
provirag,Avengers: Infinity War,4.0,226661,0.0
provirag,Wildlife,3.0,351715,0.0
provirag,Star Wars: The Last Jedi,3.0,131987,0.0
provirag,The Greatest Showman,3.5,243063,0.0
provirag,Perfect Strangers,2.5,368057,0.0
provirag,Coco,4.5,285509,0.0
provirag,Thor: Ragnarok,3.5,209382,0.0
provirag,Holy Camp!,2.0,359769,0.0
provirag,"I, Tonya",3.5,323609,0.0
provirag,It,3.5,276819,0.0
provirag,Lady Bird,3.0,326279,0.0
provirag,Veronica,3.5,374388,0.0
provirag,The Emoji Movie,1.5,313491,0.0
provirag,Dunkirk,3.5,310199,0.0
provirag,Spider-Man: Homecoming,2.0,242710,0.0
provirag,War Machine,,284883,0.0
provirag,Pirates of the Caribbean: Dead Men Tell No Tales,3.0,123066,0.0
provirag,Okja,3.5,322110,0.0
provirag,Guardians of the Galaxy Vol. 2,,209322,0.0
provirag,On the Beach at Night Alone,1.0,367739,0.0
provirag,Baby Driver,3.0,268950,0.0
provirag,Skins,4.0,368613,0.0
provirag,Get Out,3.5,353117,0.0
provirag,Call Me by Your Name,4.5,333029,0.0
provirag,Passengers,,198992,0.0
provirag,Moana,4.0,201909,0.0
provirag,Fantastic Beasts and Where to Find Them,,182910,0.0
provirag,100 Meters,,337341,0.0
provirag,Sasha,,394160,0.0
provirag,Split,,316315,0.0
provirag,Sing,3.5,264336,0.0
provirag,A Monster Calls,3.5,181943,0.0
provirag,Moonlight,3.5,312205,0.0
provirag,Arrival,3.0,257426,0.0
provirag,La La Land,5.0,240344,1.0
provirag,Kubo and the Two Strings,3.0,240068,0.0
provirag,Jason Bourne,,251773,0.0
provirag,The Night Of,,348277,0.0
provirag,The Siege of Jadotville,3.0,263201,0.0
provirag,The Purge: Election Year,2.0,243745,0.0
provirag,The Shallows,,261112,0.0
provirag,The Secret Life of Pets,2.0,255661,0.0
provirag,Finding Dory,3.0,99402,0.0
provirag,Now You See Me 2,3.0,218051,0.0
provirag,Café Society,3.0,268947,0.0
provirag,Captain America: Civil War,3.0,194402,0.0
provirag,"Kiki, Love to Love",3.0,306677,0.0
provirag,Sausage Party,1.5,157841,0.0
provirag,Hush,3.0,311962,0.0
provirag,Allegiant,1.5,185973,0.0
provirag,London Has Fallen,2.0,191074,0.0
provirag,Captain Fantastic,4.5,263215,0.0
provirag,Swiss Army Man,5.0,277413,1.0
provirag,The Revenant,3.0,207224,0.0
provirag,Star Wars: The Force Awakens,3.5,107418,0.0
provirag,The Hateful Eight,3.5,197012,0.0
provirag,Spanish Affair 2,2.0,278844,0.0
provirag,The Hunger Games: Mockingjay - Part 2,,101990,0.0
provirag,Second Origin,,92004,0.0
provirag,Truman,3.0,271464,0.0
provirag,The Martian,3.0,211511,0.0
provirag,Room,3.0,187975,0.0
provirag,Everest,2.5,177257,0.0
provirag,The Lobster,3.5,178123,0.0
provirag,Inside Out,4.0,113284,0.0
provirag,Vale,4.0,291288,0.0
provirag,Youth,4.0,237608,0.0
provirag,Son of Saul,3.5,264635,0.0
provirag,Pitch Perfect 2,,178282,0.0
provirag,Mad Max: Fury Road,4.0,62780,0.0
provirag,Avengers: Age of Ultron,3.0,81605,0.0
provirag,Insurgent,2.0,185970,0.0
provirag,Focus,,180414,0.0
provirag,Ex Machina,,187986,0.0
provirag,Unbroken,3.5,159976,0.0
provirag,The Hobbit: The Battle of the Five Armies,3.0,96552,0.0
provirag,The Hunger Games: Mockingjay - Part 1,3.0,101991,0.0
provirag,Suite Française,3.5,194944,0.0
provirag,Interstellar,4.5,117621,0.0
provirag,The Maze Runner,,142549,0.0
provirag,The Imitation Game,3.5,146954,0.0
provirag,Birdman or (The Unexpected Virtue of Ignorance),4.0,139795,0.0
provirag,Guardians of the Galaxy,3.5,93676,0.0
provirag,Lucy,2.0,168860,0.0
provirag,Mommy,3.5,188421,0.0
provirag,How to Train Your Dragon 2,4.0,69142,0.0
provirag,The Amazing Spider-Man 2,,83215,0.0
provirag,Spanish Affair,3.5,166183,0.0
provirag,Divergent,2.5,117583,0.0
provirag,Captain America: The Winter Soldier,3.0,81909,0.0
provirag,"10,000 Km",4.0,177083,0.0
provirag,The Grand Budapest Hotel,4.0,95113,0.0
provirag,The Lego Movie,3.0,105188,0.0
provirag,Whiplash,3.5,171384,0.0
provirag,Nymphomaniac: Vol. II,3.5,174195,0.0
provirag,Nymphomaniac: Vol. I,4.0,181937,0.0
provirag,The Hobbit: The Desolation of Smaug,3.0,8983,0.0
provirag,The Wolf of Wall Street,3.5,86114,0.0
provirag,Frozen,3.0,87948,0.0
provirag,The Hunger Games: Catching Fire,3.0,82488,0.0
provirag,12 Years a Slave,3.5,62671,0.0
provirag,Her,4.0,114564,0.0
provirag,Prisoners,4.0,110740,0.0
provirag,Gravity,,16529,0.0
provirag,About Time,4.0,96557,0.0
provirag,World War Z,2.5,57292,0.0
provirag,Despicable Me 2,3.0,77748,0.0
provirag,Monsters University,2.5,4553,0.0
provirag,The Purge,2.0,118110,0.0
provirag,After Earth,,69144,0.0
provirag,Now You See Me,4.0,62065,0.0
provirag,The Great Beauty,4.0,130523,0.0
provirag,Les Misérables,3.0,69149,0.0
provirag,Django Unchained,3.5,52516,0.0
provirag,The Hobbit: An Unexpected Journey,3.0,16525,0.0
provirag,Life of Pi,3.0,74348,0.0
provirag,Skyfall,3.0,26779,0.0
provirag,Looper,,6599,0.0
provirag,The Impossible,,66559,0.0
provirag,Silver Linings Playbook,3.0,69151,0.0
provirag,The Dark Knight Rises,3.5,16550,0.0
provirag,Ice Age: Continental Drift,,8395,0.0
provirag,The Amazing Spider-Man,,50677,0.0
provirag,I Want You,,88079,0.0
provirag,Brave,3.0,4586,0.0
provirag,Madagascar 3: Europe's Most Wanted,,66756,0.0
provirag,The Hunt,4.0,84051,0.0
provirag,Men in Black 3,,23857,0.0
provirag,The Avengers,3.0,36778,0.0
provirag,The Hunger Games,3.5,59281,0.0
provirag,New Year's Eve,3.0,3977,0.0
provirag,Sherlock Holmes: A Game of Shadows,3.5,7712,0.0
provirag,The Twilight Saga: Breaking Dawn - Part 1,1.0,15077,0.0
provirag,The Intouchables,3.0,63767,0.0
provirag,In Time,3.0,16082,0.0
provirag,The Adventures of Tintin,,40915,0.0
provirag,Hugo,,20374,0.0
provirag,The Help,4.0,15620,0.0
provirag,The Smurfs,2.0,23525,0.0
provirag,Captain America: The First Avenger,3.5,50809,0.0
provirag,Friends with Benefits,,15145,0.0
provirag,"Crazy, Stupid, Love.",3.0,15051,0.0
provirag,Harry Potter and the Deathly Hallows: Part 2,4.0,44580,0.0
provirag,Kung Fu Panda 2,2.5,16164,0.0
provirag,Drive,3.5,277,0.0
provirag,Midnight in Paris,3.5,6945,0.0
provirag,Pirates of the Caribbean: On Stranger Tides,3.0,50735,0.0
provirag,Detachment,,62006,0.0
provirag,No Strings Attached,2.0,23414,0.0
provirag,Heroes,,69919,0.0
provirag,Harry Potter and the Deathly Hallows: Part 1,4.0,44581,0.0
provirag,Black Swan,3.5,20956,0.0
provirag,Despicable Me,3.5,39067,0.0
provirag,Inception,4.5,34722,1.0
provirag,The Twilight Saga: Eclipse,,37088,0.0
provirag,Toy Story 3,4.0,46458,0.0
provirag,Shrek Forever After,2.0,46459,0.0
provirag,How to Train Your Dragon,4.0,46460,0.0
provirag,Shutter Island,3.5,45409,0.0
provirag,Dear John,3.0,37597,0.0
provirag,Sherlock Holmes,4.0,46144,0.0
provirag,Invictus,2.5,37605,0.0
provirag,Avatar,3.5,39304,0.0
provirag,The Twilight Saga: New Moon,,40480,0.0
provirag,Fantastic Mr. Fox,3.5,46344,0.0
provirag,The Concert,4.0,55905,0.0
provirag,Cell 211,3.0,29916,0.0
provirag,Harry Potter and the Half-Blood Prince,4.0,51385,0.0
provirag,Public Enemies,,45411,0.0
provirag,Ice Age: Dawn of the Dinosaurs,3.0,47781,0.0
provirag,Exam,4.0,32433,0.0
provirag,American Pie Presents: The Book of Love,,35567,0.0
provirag,Hachi: A Dog's Tale,,33853,0.0
provirag,Night at the Museum: Battle of the Smithsonian,,40411,0.0
provirag,Inglourious Basterds,4.0,41352,0.0
provirag,Up,4.0,43302,0.0
provirag,Monsters vs Aliens,,42315,0.0
provirag,The Curious Case of Benjamin Button,3.0,49075,0.0
provirag,Gran Torino,3.0,44042,0.0
provirag,Twilight,,47469,0.0
provirag,High School Musical 3: Senior Year,1.0,44919,0.0
provirag,Hush,3.0,39275,0.0
provirag,The Dark Knight,3.5,51896,0.0
provirag,Hancock,1.5,47474,0.0
provirag,Mamma Mia!,3.5,45120,0.0
provirag,WALL·E,3.0,45994,0.0
provirag,Kung Fu Panda,3.0,47098,0.0
provirag,Indiana Jones and the Kingdom of the Crystal Skull,,51839,0.0
provirag,The Wave,3.5,47981,0.0
provirag,Hola?,,682121,0.0
provirag,Alvin and the Chipmunks,3.5,48298,0.0
provirag,American Pie Presents: Beta House,,47829,0.0
provirag,I Am Legend,2.5,48296,0.0
provirag,P.S. I Love You,,48494,0.0
provirag,Into the Wild,4.0,48571,0.0
provirag,High School Musical 2,1.0,43713,0.0
provirag,The Bourne Ultimatum,3.0,50223,0.0
provirag,Harry Potter and the Order of the Phoenix,4.0,51449,0.0
provirag,Ratatouille,3.5,50558,0.0
provirag,Pirates of the Caribbean: At World's End,3.5,51773,0.0
provirag,Spider-Man 3,,51559,0.0
provirag,The Number 23,,49641,0.0
provirag,Death at a Funeral,3.5,50442,0.0
provirag,300,3.0,51111,0.0
provirag,Blood Diamond,3.5,51084,0.0
provirag,Happy Feet,3.0,46779,0.0
provirag,The Prestige,4.0,51147,0.0
provirag,Copying Beethoven,1.0,50944,0.0
provirag,Monster House,,47295,0.0
provirag,Pirates of the Caribbean: Dead Man's Chest,3.5,51989,0.0
provirag,"Paris, Je T'Aime",4.0,50376,0.0
provirag,Ice Age: The Meltdown,3.5,60297,0.0
provirag,Cars,3.0,51233,0.0
provirag,Little Miss Sunshine,4.5,51379,0.0
provirag,High School Musical,3.0,45747,0.0
provirag,Mar i Cel,5.0,190423,0.0
provirag,V for Vendetta,3.5,51400,0.0
provirag,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2.5,51679,0.0
provirag,Oliver Twist,,51799,0.0
provirag,Charlie and the Chocolate Factory,,51932,0.0
provirag,Mr. & Mrs. Smith,3.5,51365,0.0
provirag,Batman Begins,3.0,51784,0.0
provirag,Madagascar,3.5,51207,0.0
provirag,Star Wars: Episode III - Revenge of the Sith,,50709,0.0
provirag,The Aviator,3.0,50207,0.0
provirag,Ocean's Twelve,3.0,51888,0.0
provirag,The Incredibles,4.0,46806,0.0
provirag,The Polar Express,,48883,0.0
provirag,"I, Robot",,50568,0.0
provirag,Spider-Man 2,,51560,0.0
provirag,The Notebook,2.5,45667,0.0
provirag,Harry Potter and the Prisoner of Azkaban,4.0,51451,0.0
provirag,Troy,2.5,51472,0.0
provirag,Kill Bill: Vol. 2,4.0,51696,0.0
provirag,The Chorus,3.5,48801,0.0
provirag,50 First Dates,4.0,50773,0.0
provirag,The Butterfly Effect,,50654,0.0
provirag,Peter Pan,2.0,46072,0.0
provirag,Big Fish,4.0,51533,0.0
provirag,The Lord of the Rings: The Return of the King,4.0,51928,0.0
provirag,Master and Commander: The Far Side of the World,3.0,47671,0.0
provirag,The Matrix Revolutions,,51516,0.0
provirag,Brother Bear,3.5,46633,0.0
provirag,Kill Bill: Vol. 1,4.0,2694,0.0
provirag,Lost in Translation,4.0,51898,0.0
provirag,Pirates of the Caribbean: The Curse of the Black Pearl,4.0,2695,0.0
provirag,Finding Nemo,4.0,2705,0.0
provirag,The Matrix Reloaded,,51517,0.0
provirag,Chicago,4.0,50960,0.0
provirag,Catch Me If You Can,3.5,51484,0.0
provirag,The Lord of the Rings: The Two Towers,4.0,51929,0.0
provirag,Home Alone 4,,44501,0.0
provirag,Harry Potter and the Chamber of Secrets,4.0,51452,0.0
provirag,Spirit: Stallion of the Cimarron,5.0,47420,1.0
